RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
394802,"London, KY",321,43970,44229,44446,44680,44848,45013,45099,45270,45466,45563,45602,45656,45844,46125,46312,46585,46722,46890,46953,47069,47206,47657,48109,48432,48494,48514,48784,48725,49092,49385,50078,50369,50520,50355,50320,50372,50508,50553,50565,50884,51045,51232,51268,51500,51752,51980,52135,52378,52629,52907,53107,53254,53354,53390,53418,53551,53762,54040,54205,54331,54495,54740,54931,55087,55250,55504,55668,55743,55780,55845,56020,56134,56281,56374,56569,56740,56865,56912,57005,57144,57296,57432,57563,57761,57942,58113,58209,58302,58467,58677,58917,59146,59389,59632,59831,59985,60141,60321,60530,60729,60982,61286,61636,61840,62001,62136,62420,62762,63098,63428,63698,63970,64088,64181,64196,64352,64516,64748,64917,65073,65202,65224,65401,65666,66030,66275,66481,66675,66882,67035,67133,67205,67409,67410,67382,67126,67324,67513,67761,67905,68078,68124,68008,67757,67527,68083,68647,69321,69161,69115,69234,69282,69274,69392,69878,70397,70481,69951,69470,69389,69462,69465,69079,69207,69436,69886,70194,70801,71608,72476,72952,72989,73223,73624,74388,74803,75097,75025,74685,74125,73773,73629,73663,73746,73806,73932,73944,73920,73937,74030,74278,74522,74770,74944,75208,75484,75828,75962,76061,76151,76331,76573,77021,77350,77450,77369,77309,77343,77381,77480,77795,78189,78378,78399,78269,78374,78630,78958,79300,79668,80014,80365,80277,80348,80521,81018,81239,81387,81503,81708,81922,82078,82279,82412,82783,82793,82866,82753,83106,83379,83715,84047,84440,84833,85166,85527,85918,86426,87020,87658,88181,88718,89128,89534,89776,90065,90327,90672,90964,91439,92208,93019,93643,93944,94250,94562,94809,94907,95004,95146,95493,95914,95651,95431,95141,95482,95741,96009,96411,96926,97490,98011,98430,98739,99471,100211
394800,"Logan, ID",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133915,134364,134660,135169,135391,135577,135838,136099,136166,136047,135932,135873,135905,135767,135607,135595,135923,136367,136601,136761,136945,137224,137474,137730,137913,138011,138156,138138,138170,138023,138049,138102,138381,138934,139488,139985,140230,140514,140851,141412,141979,142589,143207,143959,145267,146447,147632,148376,149579,150970,152237,153600,154707,156154,157378,158830,158675,158428,158126,159523,161089,162709,164117,164563,165464,166155,167528,168320,169789,171652,173610,174795,175323,175872,177080,179088,180801,182047,182736,183766,185113,185981,186825,186893,187249,186890,186283,185618,185433,185349,185195,184439,183991,183439,182963,182296,181617,180882,179884,178530,177123,175837,174936,174505,174436,174481,174410,174237,174016,174713,175698,176863,176687,176247,175578,175232,173794,172196,170072,168671,167058,165220,163096,161469,160576,160556,160069,159191,157707,156865,156646,157178,158075,158588,158912,158554,159047,159197,159777,160281,161892,163271,165162,166056,166920,167394,168178,169457,170873,172160,173761,175338,177460,178812,179208,179197,179342,180469,182141,183380,183271,182761,182114,182295,181636,181907,182285,183083,183980,184535,185353,185728,186670,187712,188846,189305,190688,192039,193814,195387,196203,197217,197328,199089,200882,203137,204470,206479,208057,209787,210740,211770,212942,214323,215834,217516,219111,220986,223480,225835,226152,225918,226627,229776,233339,236509,239153,239387,239744,240254,242433,243944,246594,249330,252235,253220,253914,254390,255723,258534,261278,263641,264546,265940,267603,269524,271027,272809
394668,"Harrisonburg, VA",323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196268,196708,196607,197143,197646,198650,199587,200713,201248,201312,201093,201047,201427,201570,202600,202902,203130,202548,202112,201489,201578,202214,203231,203949,203909,203708,202937,202404,201919,201529,200836,199946,198928,197961,196763,195563,194460,193772,193173,192665,191983,191136,190424,189501,188719,187743,186977,186108,185170,183932,182918,182110,181757,181493,181280,181154,181117,181125,180641,179871,179098,178752,178463,178086,177535,176915,176223,175691,175299,175047,175052,175249,175512,176002,176204,176433,176513,176768,177166,177213,177169,176954,176948,176909,176893,176565,176479,176422,176422,176499,176613,176956,177246,177618,177979,178318,178689,179018,179328,179611,180029,180305,180525,180910,181416,181989,182332,182778,183136,183514,183834,184256,184711,185132,185489,185725,185943,186161,186496,186821,187190,187535,187924,188251,188518,188868,189330,189785,190230,190616,191092,191516,191872,192299,192821,193368,193980,194520,195049,195523,195985,196462,196980,197572,198296,198968,199883,200808,201640,202240,202782,203427,204158,204829,205354,205610,205933,206410,207426,208515,209694,210579,211584,212597,213534,214481,215453,216571,217549,218386,218614,218736,218776
394374,"Beckley, WV",324,47187,47234,47254,47288,47321,47351,47396,47491,47599,47700,47809,48019,48280,48514,48676,48805,48944,49129,49315,49496,49672,50001,50292,50348,50264,50309,50579,50866,51175,51429,51644,51703,51789,51633,51541,51509,51638,51670,51686,51795,51871,51947,52041,52259,52364,52488,52643,52810,52912,52996,53054,53103,53199,53351,53544,53833,54236,54716,54908,55071,55199,55458,55663,55805,55929,56043,56183,56278,56362,56401,56555,56717,56923,57086,57274,57497,57762,58064,58312,58395,58422,58428,58573,58746,58954,59155,59369,59597,59782,59959,60107,60403,60716,61074,61418,61786,62177,62503,62845,63150,63577,63922,64384,64775,65255,65802,66474,67237,67959,68590,69182,69808,70194,70591,70842,71340,71772,72204,72270,72216,72088,72278,72473,72667,72871,73141,73476,73549,73570,73475,73666,73830,73998,73965,73941,73978,74058,74174,74233,74382,74516,74620,74611,74495,74543,74635,74856,74941,75123,75648,76271,77272,77892,78533,78614,78508,78255,77954,77679,77421,77182,76598,75996,74652,73807,72985,73068,73672,74238,74757,74796,74844,74851,74508,74065,73742,73568,73576,73313,72868,72469,72248,72384,72539,72626,72782,72995,73458,73864,74184,74375,74557,74663,74713,74701,74622,74537,74629,74826,74975,75020,75266,75592,75925,76054,76170,76281,76541,76823,77118,77265,77411,77476,76985,76518,76155,76363,76518,76585,76705,76833,77000,77114,77222,77349,77473,77891,78158,78403,78299,78393,78186,77945,77582,77508,77519,77619,77924,77458,76805,75898,75711,75580,75549,75543,75594,75482,75217,74868,74723,74933,75381,75720,75874,75913,76111,76388,76711,76919,77131,77289,77400,77530,77564,77664,77581,77459,77313,77130,77068,77116,77395,77704,77873,77917,78006,78160,78416,78740,78994,79237,79361,79484,79465,79471,79569
394824,"Mansfield, OH",325,73322,73710,74054,74377,74590,74908,75218,75552,75850,76046,76274,76509,76742,77060,77458,77894,78401,78650,78939,79231,79609,80193,80656,81111,81477,81700,81900,82106,82502,83045,83473,83760,83951,84012,84104,84225,84463,84822,85094,85245,85247,85311,85483,85773,86095,86436,86851,87267,87647,87887,88138,88420,88612,88759,88941,89164,89394,89618,89805,89983,90035,90191,90379,90675,91077,91417,91653,91756,91893,92095,92223,92347,92690,93149,93644,93948,94253,94580,94914,95249,95569,95762,96040,96298,96462,96514,96540,96797,97050,97302,97527,97805,98059,98460,98901,99287,99696,99977,100350,100438,100509,100556,100775,100863,101046,101151,101284,101451,101622,101865,101987,102314,102679,103148,103454,104063,104532,105061,105451,105813,105926,106004,106157,106274,106460,106582,107013,107355,108033,108823,109612,109931,109661,109419,109500,109599,109580,108998,108573,107450,106268,104814,103736,103437,104549,105622,105872,105903,105816,106767,106744,107161,107068,106599,106059,105271,104794,103740,103275,102262,101906,100690,99922,99484,99368,99494,99531,98822,96950,95692,94581,94445,93076,92075,91290,90322,89063,88350,87265,87232,86609,86671,86133,85801,85754,85882,85703,85529,85251,84663,83775,82773,82813,82471,82283,81609,81624,81780,81746,81878,82623,83834,85353,86385,87071,87260,87970,88118,87936,86999,87431,87465,86755,84710,83349,82601,82086,81581,81194,81640,82231,82781,82011,81283,81376,82277,82907,82988,83574,84191,83951,83808,83654,84443,85187,86695,87610,88465,88740,89157,88823,88442,88524,87801,86705,85279,84754,84371,83982,83916,84333,85054,85327,85523,85946,87161,89386,91415,93348,93408,93979,94214,94692,94789,95382,96593,97560,98089,98640,99087,99238,99711,100042,100740,101332,102054,102762,103088,103486,104060,104227,104703,105337,106731,108056,109268
395217,"Weirton, OH",326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70973,71163,71142,71076,70904,70738,70675,70521,70257,69751,69393,69231,69266,68917,68604,68403,68506,68694,68789,68986,69119,69305,69299,69191,69117,69269,69491,69720,69673,69461,69149,68902,69002,69576,70109,70420,70213,70142,70026,69944,69902,69947,70076,70080,70041,69876,69778,69576,69462,69293,69243,69082,68989,68798,68656,68775,68901,69046,68919,68822,68784,68671,68506,68243,67946,67793,67660,67463,67259,67155,67179,67098,66880,66686,66458,66420,66355,66251,65982,65747,65581,65339,65035,64839,64760,64754,64769,64745,64707,64595,64605,64650,64702,64760,64912,65053,65159,65184,65228,65394,65430,65446,65408,65537,65715,65913,66018,66035,66026,65951,66019,65711,65936,66225,66772,66745,66656,66584,66744,67119,67474,67914,68103,68672,69018,69561,69892,70444,70842,71250,71577,71835,72160,72727,73366,73857,73913,73823,73711,73822,74117,74470,74747,74825,74938,74850,74880,74796,75011,75122,75302,75385,75499,75617,75753,76047,76312,76524,76730,76991,77289,77644,77971,78328,78620,78890,79099,79298,79459,79729,79933,80210,80438,80750,81154,81577,81995,82362,82800,83215,83663,84082,84524,84911,85262,85542,85745,85931
394635,"Goldsboro, NC",327,88721,88792,88918,89080,89303,89433,89575,89720,90004,90871,91643,92334,92468,92689,92945,93225,93662,94078,94472,94646,94846,94125,93386,92724,92913,93173,93263,93269,92810,92675,92581,92898,92872,92935,93237,93669,94098,94280,94566,94840,95307,95587,95833,96008,96238,96705,97177,97614,97909,98170,98554,98954,99509,99926,100359,100744,101313,102020,102441,102865,103071,103423,103576,103809,104009,104355,104661,104869,105026,105090,105311,105457,105674,106008,106397,106796,106994,107193,107332,107564,107788,108019,108270,108533,108821,108961,109084,109304,109639,109987,110279,110600,110933,111211,111465,111718,111997,112182,112442,113153,114002,114840,115354,115907,116501,117001,117412,117786,118196,118808,119436,118688,117829,116900,117102,116979,116803,116909,117202,117458,117709,118040,118298,118881,119139,119520,119337,119451,119581,119517,119223,118733,118049,117205,116359,116220,116498,116725,116851,116875,116731,116648,116627,117167,117713,118196,118599,118661,118645,118492,118358,118190,118125,118051,117917,117455,116854,116238,115623,115022,114374,113747,113168,112658,112281,111978,111737,111454,111346,111242,111188,110979,110714,110461,110267,110016,109683,109055,108478,107933,107492,107156,106841,106740,106675,106714,106522,106301,105914,105811,105753,105812,105827,105789,105771,105728,105695,105657,105711,105880,106144,106375,106486,106549,106593,106678,106778,106867,106996,107082,107243,107402,107669,107953,108257,108558,108899,109275,109657,110002,110365,110724,111110,111490,111838,112262,112720,113217,113559,113890,114227,114659,115032,115408,115727,116040,116366,117159,118009,118878,119161,119509,119773,120161,120521,120848,121217,121513,121977,121176,120371,119204,119658,119852,120136,119900,119926,120254,120556,120907,120943,121410,121720,122151,121969,122260,122860,123806,124278,124300,124319,124384,124444,124578,124754,125176,125492,125584,125453,125331,125505,125930,126405,126872,127495,128118
394353,"Augusta, ME",328,74447,74353,74244,74151,74101,74144,74289,74377,74447,74573,75001,75368,75659,75748,76020,76228,76410,76573,76799,77162,77529,77853,77919,78237,78592,79045,79220,79582,80080,80573,80803,80970,81282,81621,81866,81750,81796,82030,82639,83286,83724,83982,84302,84833,85344,85866,86566,87458,88249,88829,89326,89797,90408,91087,91777,92367,92984,93652,94277,94886,95424,96067,96626,97254,97683,98162,98598,99210,99854,100472,101164,101892,102778,103401,104013,104448,105034,105587,106189,106848,107506,108286,108882,109448,109942,110652,111318,111974,113062,114430,116110,117192,118201,118932,120116,121369,122872,124520,126350,128321,129539,130517,131220,132635,134098,135903,137509,139162,140528,141669,142854,144031,145102,146011,146657,147343,147953,148478,148764,148848,148964,149343,149708,150015,150455,150908,151485,151731,152012,152121,152151,152160,152248,152348,152302,152208,152504,152983,153539,153732,153705,153361,153022,152738,152391,151901,151320,150832,150161,149422,148673,148104,147693,147758,147888,147802,147263,146423,145660,144846,144119,143404,142718,142225,141787,141256,140837,140572,140583,140639,140516,140342,140157,139918,139650,139318,139006,138689,138248,137840,137507,137365,137418,137487,137458,137415,137321,137201,137040,136860,136707,136597,136512,136500,136449,136499,136553,136706,136883,137111,137311,137482,137690,137781,137820,137693,137637,137507,137457,137369,137421,137484,137608,137741,137878,138093,138453,138908,139239,139545,139906,140309,140586,140752,140954,141274,141574,141867,142261,142651,142914,142945,143130,143592,144102,144603,145055,145434,145888,146254,145959,145293,145070,145523,145932,145882,145986,146236,146361,146341,146412,146727,147323,148372,149459,150350,150859,151160,151423,151562,152112,152728,153457,154581,155949,157809,158925,159871,160389,160966,161604,162431,163014,163777,164389,164828,164922,164538,164698,165015,165907,166979,168006,168937,169904,170779
394661,"Hammond, LA",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121956,120107,119597,118295,118099,118029,118632,118938,118930,118416,118080,117898,118480,120307,121978,123026,122903,122367,120892,120202,120670,122286,123970,125289,126024,127091,127726,129223,130827,133488,136665,139469,141412,142834,144306,146601,148153,148899,149158,149169,149146,148896,148829,149288,149694,150449,150617,150332,150082,149792,150135,150591,151264,151803,152359,152220,151957,151541,152519,153692,154600,154878,154482,153971,153658,153671,153481,152895,152298,151415,149339,147831,146753,146561,145724,145009,143974,142688,141470,140882,140492,140296,140208,138665,136846,134894,134488,133966,133179,132407,131784,131376,130991,130682,130526,130898,131283,131573,131486,131465,131739,131931,132170,132057,132003,131787,131701,131846,132091,132207,132112,132042,131845,131818,131688,131939,132035,132242,132207,132099,131995,132120,132303,132491,132675,132836,132969,133033,133167,133418,133488,133688,133849,134241,134459,134722,135370,136386,137351,137904,137863,137777,138248,139029,139894,140174,140366,140483,140312,139635,139111,138807,139402,139771,140183,140104,140055,140141,140584,140932,141482,142540,143381,143931,143805,144187,144511,144848,144876,144850,144710,144989,144527,143552,142808,142831,143494,143788,144019,144039,144023,144002,143875,143496,143729,144122,144377,144176,143857,143706,143695,144025,144618,145324,146188,147162,148092,149193
394728,"Jonesboro, AR",330,67020,67150,67245,67386,67534,67729,67955,68210,68470,68572,68758,68893,69275,69555,69885,70168,70419,70639,70813,71094,71396,72358,73134,73880,73958,74196,74453,74664,74993,75320,75664,75769,75856,75250,74751,74326,74630,75002,75390,75901,76279,76566,76864,77162,77440,77620,77958,78325,78672,78836,79004,79040,79171,79376,79745,80312,80952,81777,82218,82537,82598,82753,82943,83174,83423,83617,83609,83498,83245,83065,83059,83187,83423,83650,83821,84062,84305,84498,84593,84647,84832,85003,85218,85288,85348,85607,85763,85965,85888,86125,86450,86787,87026,87177,87368,87591,87872,88001,88317,88506,88862,88950,89038,89168,89444,89927,90438,90975,91431,91770,92011,92314,92707,93247,93873,94616,95185,95566,95778,96116,96488,96987,97410,97900,98343,98695,98896,98916,98996,99085,99336,99323,99349,99281,99522,99626,99765,99845,100094,100270,100496,100658,100799,101153,101478,101740,101653,101681,101656,101685,101618,101580,101567,101431,101318,100971,100635,100419,100324,99979,99678,99384,99161,99163,99518,99741,99775,99622,99847,100025,100034,100224,100248,100319,100317,100303,99466,99376,99379,100108,100052,100019,100258,100404,100717,100858,101027,101023,101283,101370,101425,101140,101175,101229,101280,101436,101583,101987,102372,102778,103302,103410,103594,103764,104008,104144,104045,104027,104012,103881,103699,103661,103738,104014,104285,104581,104842,105197,105709,106029,106353,106546,106925,107184,107313,107399,107430,107373,107512,107659,107807,107952,108112,108260,108152,108028,108146,108377,108676,108996,109060,109143,109300,109716,110088,110632,111346,112090,112543,112755,112954,113306,113775,114337,114744,115030,115191,115486,115904,116411,116792,117409,118055,118670,119097,119372,119579,119896,120287,120668,120815,120874,121173,121463,121844,122132,122537,123033,123667,124244,124859,125409,126086,126823,127534,128229
395094,"Sherman, TX",331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104353,105867,107352,110062,112200,113840,115491,117029,118349,119332,121271,122752,124047,124354,124581,124818,124895,125777,126536,126844,126778,126233,124816,123839,123070,122704,121740,120681,120718,120110,118948,118143,117619,117956,116760,115493,113852,112724,111750,110753,109797,108862,108217,107436,107116,106912,107365,107349,107376,107318,107662,107863,107622,106872,106164,105579,104563,103273,102051,101581,101482,101154,100621,99671,99032,99654,100561,101458,101598,101772,101973,101907,101074,100917,100349,100971,100981,101021,100458,99805,99686,99674,99618,99422,99483,99373,99442,99146,99157,98757,98591,98365,98692,98857,99025,99165,99374,99638,99537,99420,99401,99754,100310,100971,100630,100560,100714,101045,101763,102024,103365,104308,105136,105484,105773,106211,107083,107857,108384,108290,108332,108596,109219,109437,110004,110076,110787,111433,112615,113316,114405,116767,118224,119438,119194,120205,121020,122671,123486,124286,124529,125376,126017,126233,126717,127774,129287,130626,131830,133597,134810,136024,136777,138129,139352,140291,141483,142556,143913,145219,146688,147322,148191,149673,152098,154349,155983,157235,158598,160268,162032,163380,164849,165174,165441,165873,167473,169079,169880,170997,171729,172414,172708,173258,173551,174921,176266,177016,176351,175490,175534
394333,"Anniston, AL",332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87469,88270,88827,89973,90771,91624,92228,92783,93094,93871,94924,95998,96606,96697,96864,96991,97317,97421,97714,98042,98503,98346,97798,97145,96889,96774,96547,96301,96235,96098,95921,95568,95298,94760,93993,93196,92642,92313,92019,91705,91591,91500,91417,91150,90869,90483,90166,89746,89354,88865,88453,88041,87195,86367,85724,85555,85434,85344,85261,85201,85045,84900,84758,84636,84696,84782,84830,84786,84671,84579,84464,84348,84252,84141,84034,83938,83875,83835,83770,83704,83679,83719,83851,84063,84343,84622,84891,85160,85466,85731,86004,86236,86517,86750,86900,87077,87277,87517,87651,87757,87877,88032,88163,88203,88255,88303,88419,88476,88585,88668,88858,89015,89178,89329,89458,89662,89817,90057,90230,90454,90554,90699,90794,90946,90985,91060,91228,91459,91569,91610,91736,91933,92118,92386,92691,93145,93518,94021,94453,94928,95145,95423,95674,96204,96615,97290,97759,98255,98570,98960,99382,99741,100389,101021,101659,102048,102580,102870,103331
395128,"Staunton, VA",333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166607,167638,168151,169852,171398,173200,174587,175847,177225,178541,179823,181181,182632,183862,185191,185839,186487,186653,187297,187801,188140,188402,188840,188800,188374,187703,187588,187526,187519,187258,186879,186571,185967,185279,184147,183320,182638,181981,181068,180266,179466,178838,178117,177568,176804,176047,175103,174156,173124,172365,171877,171401,170811,170231,169761,169333,169187,169163,169288,169246,169287,169092,168751,168143,167774,167426,167178,166758,166275,165654,165119,164786,164602,164683,164718,164889,164830,164762,164587,164489,164460,164593,164775,164907,164890,164785,164740,164789,164928,165120,165280,165467,165559,165721,165821,165942,166026,166131,166300,166524,166739,166941,167263,167591,167910,168163,168494,168901,169460,170021,170549,170808,171039,171220,171442,171638,171885,172083,172312,172527,172653,172731,172759,173015,173327,173712,173970,174301,174657,175111,175496,175842,176224,176669,177198,177677,178160,178665,179238,179806,180300,180715,181111,181491,181954,182455,182991,183536,184132,184968,185785,186486,186945,187385,187815,188303,188792,189257,189559,189822,190285,191255,192381,193453,194306,195224,196258,197226,198087,198871,199693,200494,201059,201038,200829,200648
394893,"Muncie, IN",334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71335,72096,72750,73952,74891,75437,75900,76252,76639,76713,76732,76742,76886,76685,76231,75845,75803,76248,76552,76765,76858,77317,77777,78048,78111,78342,78939,79295,79472,79518,79818,80378,80821,81168,81380,81769,82032,82275,82288,82434,82615,82994,83559,84155,84641,85119,85612,86245,86941,87585,88083,88409,88853,89350,89843,90267,90728,91195,91640,91909,92171,92431,92821,93269,93599,93795,93868,93923,93960
394890,"Mount Vernon, WA",335,134343,134598,134836,135063,135492,136002,136559,137038,137503,137909,138538,139213,139950,140681,141524,142534,143336,144088,144907,145862,146876,148504,149499,150380,150744,151748,152700,153593,154388,155159,155710,156267,156859,156556,156662,156947,158291,159050,159804,160259,160853,161391,162101,162866,163589,164473,165319,166003,166413,166952,167484,168227,168995,169946,170935,171912,172887,174010,174917,175810,176425,177042,177584,178037,178496,178893,179546,180280,181141,181681,182321,182812,183476,183907,184465,184859,185385,185859,185674,185305,184818,185235,185951,187058,187936,189034,190013,191275,192035,192875,193935,195375,196842,198013,199080,200131,201272,202562,203705,204793,205872,207635,209947,212698,215534,218309,220995,223523,226520,229718,233756,238289,243866,248327,252694,256214,259739,263155,266708,270861,274806,278315,281636,284743,288137,291537,294092,295973,298211,300470,302919,304313,305837,307383,308581,309120,308787,308512,308523,308766,308542,307538,306696,306397,305614,304056,301836,300072,297627,295565,293338,291456,289295,287476,284168,280272,276157,273414,270748,268098,265694,263460,261527,259903,258271,256791,255756,255237,254784,253788,252920,251684,250682,249383,248064,246378,244467,242598,241102,239342,237653,235960,234641,233497,232335,232291,232528,233060,232972,232634,232126,231608,231185,230775,230412,230179,230116,228235,226337,224302,224459,224932,225940,227284,228814,230372,231752,233259,234755,236803,238337,239879,240555,241565,242239,242677,242958,243236,243728,244339,245060,246147,247664,249284,250665,251658,252882,254527,256474,258716,260836,262866,264696,266684,269023,271400,274005,276609,279338,281875,284281,286621,289064,291342,293760,296508,298736,301232,302960,305298,307621,310278,313148,315915,319067,321944,324646,326769,329463,332805,335880,338850,341327,344510,347290,350007,352439,355875,359998,363521,366139,366194,368199,370113,373395,375161,376893,378682,380396,381396,381803,382781,384149,386963,388367,389562
394307,"Albany, OR",336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126736,127792,128630,130335,131851,133523,135256,136938,138690,140273,141944,143330,144760,146079,147618,149086,150845,152308,153850,155203,156965,158789,160474,161979,163556,165150,166597,168124,169270,170374,171305,172708,173026,173544,174010,175677,176960,177793,178575,179680,181398,183206,184429,185422,186444,187504,188376,188638,188910,188740,188482,188484,188882,189064,188635,187637,186837,185645,184311,182759,181270,180055,178683,175672,172123,168484,166742,165324,164083,162793,161690,160738,159899,159167,158541,158497,158329,158111,157128,156156,155002,154067,153028,151974,150902,149869,148773,147872,147311,147008,146486,145979,145734,145682,145700,145663,145695,145680,145841,145990,146140,146456,146618,146963,147255,148114,149077,150185,151214,152387,153581,154814,156005,157080,159217,161483,163577,164396,165033,165749,166417,166911,167288,167853,168439,169017,168968,169657,170474,171789,172400,173104,174121,175386,176795,178110,179388,180742,182269,182009,182000,182055,184342,186250,188075,189141,190437,191714,193338,194726,196289,198685,201071,203528,204822,206576,208151,210629,212840,215429,218146,221350,224205,227223,230011,232514,234497,236117,238040,240536,243561,246548,249047,250957,252649,253651,255067,256477,258827,261161,263511,264632,265265,265993,266967,268201,269747,271593,273188,274871,276251,277705,279013
